Date,ABTX,ACRS,ADAP,ADRO,AIMT,AJX,ALRM,APPF,AQMS,ASND,AVGR,AXSM,BLPH,BOX,BPMC,BSM,BZUN,CATB,CCRC,CDTX,CFMS,CHCT,CHMA,CNFR,COLL,CTMX,DEA,DLTH,DTEA,EQBK,ETSY,EVA,EVH,EYEG,FDC,FIT,FLKS,FORK,FSB,FTAI,GBT,GDDY,GKOS,GPP,HIFR,HLG,HLI,HTGM,ICBK,INOV,INQD,INST,IOTS,JAGX,JCAP,JP,KMPH,KRNT,KURA,LENS,LIFE,LNTH,LOB,MCFT,MCRB,MCRN,MIME,MTCH,MYOK,NEOS,NK,NSA,NTEC,NTRA,NVCR,NVTA,OLLI,ONCE,OOMA,OPGN,PEN,PFGC,PLNT,PMTS,PRTY,PSTG,PUB,RACE,RGNX,RKDA,RPD,RTTR,RUN,SBBP,SEDG,SGRY,SHAK,SQ,SUM,TANH,TCON,TDOC,TEAM,TRU,UFAB,UNVR,VIRT,VKTX,VTVT,VYGR,WING,WVE,XBIT,YRD,ZSAN,ZYNE
2015-01-16,,,,,,,,,,,,,,,,1.1345025300979614,,,,,,,,,,,,,14.199999809265137,,,,,,,,,,0.5113864541053772,494.2542724609375,1.5509999990463257,,,0.1457528918981552,,3.3310000896453857,,,16.333694458007812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000238418579,,,,,,0.011387460865080357,,,,,,,,,,,,0.05900000035762787,,,,,,,,,,,,,,,,,
2015-01-20,,,,,,,,,,,,,,,,1.2016772031784058,,,,,,,,,,,,,14.14799976348877,,,,,,,,,,0.5223732590675354,495.71087646484375,1.5549999475479126,,,0.1457528918981552,,3.259999990463257,,,16.333694458007812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000238418579,,,,,,0.011387460865080357,,,,,,,,,,,,0.05900000035762787,,,,,,,,,,,,,,,,,
2015-01-21,,,,,,,,,,,,,,,,1.1942133903503418,,,,,,,,,,,,,14.199999809265137,,,,,,,,,,0.5553337335586548,493.3522644042969,1.5729999542236328,,,0.1457528918981552,,3.2339999675750732,,,16.352909088134766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000238418579,,,,,,0.011387460865080357,,,,,,,,,,,,0.05900000035762787,,,,,,,,,,,,,,,,,
2015-01-22,,,,,,,,,,,,,,,,1.1568939685821533,,,,,,,,,,,,,14.199999809265137,,,,,,,,,,0.5253697037696838,496.2658996582031,1.6269999742507935,,,0.1457528918981552,,3.259000062942505,,,16.47781753540039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.187000274658203,,,,,,0.011387460865080357,,,,,,,,,,,,0.05900000035762787,,,,,,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,,,23.229999542236328,,1.1419665813446045,,,,,,,,,,,,,14.199999809265137,,,,,,,,,,0.520375669002533,501.4685363769531,1.6759999990463257,,,0.1457528918981552,,3.2200000286102295,,,17.2464599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.937999725341797,,,,,,0.011387460865080357,,,,,,,,,,,,0.05900000035762787,,,,,,,,,,,,,,,,,
2015-01-26,,,,,,,,,,,,,,22.600000381469727,,1.1568939685821533,,,,,,,,,,,,,14.199999809265137,,,,,,,,,,0.612265408039093,501.8846740722656,1.6970000267028809,,,0.1457528918981552,,3.369999885559082,,,18.255306243896484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.236000061035156,,,,,,0.011387460865080357,,,,,,,,,,,,0.05900000035762787,,,,,,,,,,,,,,,,,
2015-01-27,,,,,,,,,,,,,,21.299999237060547,,1.1419665813446045,,,,,,,,,,,,,14.199999809265137,,,,,,,,,,0.5283660292625427,497.65325927734375,1.694000005722046,,,0.1457528918981552,,3.378000020980835,,,18.35138702392578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.94300079345703,,,,,,0.011387460865080357,,,,,,,,,,,,0.05900000035762787,,,,,,,,,,,,,,,,220.1999969482422,
2015-01-28,,,,,,,,,,18.829999923706055,,,,19.780000686645508,,1.1270387172698975,,,,,,,,,,,,,14.199999809265137,,,,,,,,,,0.5273672938346863,499.5956115722656,1.6610000133514404,,,0.1457528918981552,,3.3469998836517334,,,18.284128189086914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.746999740600586,,,,,,0.011387460865080357,,,,,,,,,,,,0.05900000035762787,,,,,,,,,,,,,,,,221.0,
2015-01-29,,,,,,,,,,20.0,,,,18.799999237060547,,1.1419665813446045,,,,,,,,,,,,,14.199999809265137,,,,,,,,14.949999809265137,,0.5223732590675354,493.9073181152344,1.6670000553131104,,,0.1457528918981552,,3.3570001125335693,,,18.41864013671875,,,,,,,,,,,8.149999618530273,,,,,,,,,,,,,,,,,,,,,24.591999053955078,,,,,,0.011387460865080357,,,,,,,,,,,,0.057999998331069946,,,,,,,,,,,,,,,,224.0,
2015-01-30,,,,,,,,,,19.829999923706055,540.0,,,18.809999465942383,,1.2240686416625977,,,,,,,,,,,,,14.199999809265137,,,,,,,,14.739999771118164,,0.5133840441703796,496.82086181640625,1.61899995803833,,,0.1457528918981552,21.690980911254883,3.3310000896453857,,,18.35138702392578,,,,,,,,,,,6.510000228881836,,,,,,,,,,,,,,,,,,50.0,,,24.905000686645508,,,,,,0.008540594950318336,,,,,,,,,,45.900001525878906,,0.057999998331069946,,9.399999618530273,,,,,,,,,,,,,,221.8000030517578,
2015-02-02,,,,,,,,,,19.079999923706055,532.7999877929688,,,18.020000457763672,,1.2166045904159546,,,,,,,,,,,,,14.199999809265137,,,,,,,,14.210000038146973,,0.5133840441703796,495.156005859375,1.6109999418258667,,,0.1457528918981552,21.813297271728516,3000.0,,,18.187089920043945,,,,,,,,,,,6.789999961853027,,,,,,,,,,,,,,,,,,46.0,,,0.5199999809265137,,,,,,0.008540594950318336,,,,,,,,,,43.9900016784668,,0.057999998331069946,,9.5,,,,,,,,,,,,,,221.8000030517578,
